"train/epoch","Qwen/Qwen3-32B-low-format - _step","Qwen/Qwen3-32B-low-format - _step__MIN","Qwen/Qwen3-32B-low-format - _step__MAX","Qwen/Qwen3-32B-low-format - train/reward","Qwen/Qwen3-32B-low-format - train/reward__MIN","Qwen/Qwen3-32B-low-format - train/reward__MAX","Qwen/Qwen3-14B-low-format - _step","Qwen/Qwen3-14B-low-format - _step__MIN","Qwen/Qwen3-14B-low-format - _step__MAX","Qwen/Qwen3-14B-low-format - train/reward","Qwen/Qwen3-14B-low-format - train/reward__MIN","Qwen/Qwen3-14B-low-format - train/reward__MAX","Qwen/Qwen3-0.6B-low-format - _step","Qwen/Qwen3-0.6B-low-format - _step__MIN","Qwen/Qwen3-0.6B-low-format - _step__MAX","Qwen/Qwen3-0.6B-low-format - train/reward","Qwen/Qwen3-0.6B-low-format - train/reward__MIN","Qwen/Qwen3-0.6B-low-format - train/reward__MAX","Qwen/Qwen3-4B-low-format - _step","Qwen/Qwen3-4B-low-format - _step__MIN","Qwen/Qwen3-4B-low-format - _step__MAX","Qwen/Qwen3-4B-low-format - train/reward","Qwen/Qwen3-4B-low-format - train/reward__MIN","Qwen/Qwen3-4B-low-format - train/reward__MAX","Qwen/Qwen3-32B - _step","Qwen/Qwen3-32B - _step__MIN","Qwen/Qwen3-32B - _step__MAX","Qwen/Qwen3-32B - train/reward","Qwen/Qwen3-32B - train/reward__MIN","Qwen/Qwen3-32B - train/reward__MAX","Qwen/Qwen3-14B - _step","Qwen/Qwen3-14B - _step__MIN","Qwen/Qwen3-14B - _step__MAX","Qwen/Qwen3-14B - train/reward","Qwen/Qwen3-14B - train/reward__MIN","Qwen/Qwen3-14B - train/reward__MAX","Qwen/Qwen3-4B - _step","Qwen/Qwen3-4B - _step__MIN","Qwen/Qwen3-4B - _step__MAX","Qwen/Qwen3-4B - train/reward","Qwen/Qwen3-4B - train/reward__MIN","Qwen/Qwen3-4B - train/reward__MAX","Qwen/Qwen3-0.6B - _step","Qwen/Qwen3-0.6B - _step__MIN","Qwen/Qwen3-0.6B - _step__MAX","Qwen/Qwen3-0.6B - train/reward","Qwen/Qwen3-0.6B - train/reward__MIN","Qwen/Qwen3-0.6B - train/reward__MAX"
"2.96","","","","","","","9693","9693","9693","0.3701250195503235","0.3701250195503235","0.3701250195503235","19387","19387","19387","0.3847500205039978","0.3847500205039978","0.3847500205039978","19387","19387","19387","0.36850001811981203","0.36850001811981203","0.36850001811981203","","","","","","","9693","9693","9693","1.0812500238418579","1.0812500238418579","1.0812500238418579","19387","19387","19387","1.087500023841858","1.087500023841858","1.087500023841858","19387","19387","19387","1.025000023841858","1.025000023841858","1.025000023841858"
"2.98","","","","","","","","","","","","","19518","19518","19518","0.36000001430511475","0.36000001430511475","0.36000001430511475","19518","19518","19518","0.41300002336502073","0.41300002336502073","0.41300002336502073","","","","","","","","","","","","","19518","19518","19518","1.087500023841858","1.087500023841858","1.087500023841858","19518","19518","19518","1.025000023841858","1.025000023841858","1.025000023841858"
"3","","","","","","","9824","9824","9824","0.4202500253915787","0.4202500253915787","0.4202500253915787","19649","19649","19649","0.37000001817941663","0.37000001817941663","0.37000001817941663","19649","19649","19649","0.42525002658367156","0.42525002658367156","0.42525002658367156","","","","","","","9824","9824","9824","1.0881250262260438","1.0881250262260438","1.0881250262260438","19649","19649","19649","1.0862500190734863","1.0862500190734863","1.0862500190734863","19649","19649","19649","1.0325000166893006","1.0325000166893006","1.0325000166893006"
"3.0119760479041915","6549","6549","6549","0.3968333572149277","0.3968333572149277","0.3968333572149277","","","","","","","","","","","","","","","","","","","6549","6549","6549","1.0166667640209197","1.0166667640209197","1.0166667640209197","","","","","","","","","","","","","","","","","",""
"3.02","","","","","","","","","","","","","19780","19780","19780","0.39975002110004426","0.39975002110004426","0.39975002110004426","19780","19780","19780","0.44925002157688143","0.44925002157688143","0.44925002157688143","","","","","","","","","","","","","19780","19780","19780","1.0975000262260437","1.0975000262260437","1.0975000262260437","19780","19780","19780","1.0800000190734864","1.0800000190734864","1.0800000190734864"
"3.04","","","","","","","9955","9955","9955","0.420125013589859","0.420125013589859","0.420125013589859","19911","19911","19911","0.3925000220537186","0.3925000220537186","0.3925000220537186","19911","19911","19911","0.39450002610683443","0.39450002610683443","0.39450002610683443","","","","","","","9955","9955","9955","1.086875033378601","1.086875033378601","1.086875033378601","19911","19911","19911","1.100000023841858","1.100000023841858","1.100000023841858","19911","19911","19911","1.056250023841858","1.056250023841858","1.056250023841858"
"3.06","","","","","","","","","","","","","20042","20042","20042","0.4117500215768814","0.4117500215768814","0.4117500215768814","20042","20042","20042","0.44525002539157865","0.44525002539157865","0.44525002539157865","","","","","","","","","","","","","20042","20042","20042","1.100000023841858","1.100000023841858","1.100000023841858","20042","20042","20042","1.033750021457672","1.033750021457672","1.033750021457672"
"3.07185628742515","6680","6680","6680","0.4431666821241379","0.4431666821241379","0.4431666821241379","","","","","","","","","","","","","","","","","","","6680","6680","6680","1.0070833742618561","1.0070833742618561","1.0070833742618561","","","","","","","","","","","","","","","","","",""
"3.08","","","","","","","10086","10086","10086","0.5020000249147415","0.5020000249147415","0.5020000249147415","20173","20173","20173","0.4000000238418579","0.4000000238418579","0.4000000238418579","20173","20173","20173","0.4232500195503235","0.4232500195503235","0.4232500195503235","","","","","","","10086","10086","10086","1.0893750190734863","1.0893750190734863","1.0893750190734863","20173","20173","20173","1.0937500238418578","1.0937500238418578","1.0937500238418578","20173","20173","20173","1.0812500238418579","1.0812500238418579","1.0812500238418579"
"3.1","","","","","","","","","","","","","20304","20304","20304","0.4290000140666962","0.4290000140666962","0.4290000140666962","20304","20304","20304","0.45300002098083497","0.45300002098083497","0.45300002098083497","","","","","","","","","","","","","20304","20304","20304","1.083750021457672","1.083750021457672","1.083750021457672","20304","20304","20304","1.052500021457672","1.052500021457672","1.052500021457672"
"3.12","","","","","","","10217","10217","10217","0.48150002062320707","0.48150002062320707","0.48150002062320707","20435","20435","20435","0.44900001883506774","0.44900001883506774","0.44900001883506774","20435","20435","20435","0.4872500151395798","0.4872500151395798","0.4872500151395798","","","","","","","10217","10217","10217","1.0856250166893004","1.0856250166893004","1.0856250166893004","20435","20435","20435","1.0900000214576722","1.0900000214576722","1.0900000214576722","20435","20435","20435","1.0462500214576722","1.0462500214576722","1.0462500214576722"
"3.1317365269461077","6811","6811","6811","0.47491669058799746","0.47491669058799746","0.47491669058799746","","","","","","","","","","","","","","","","","","","6811","6811","6811","1.0150000333786011","1.0150000333786011","1.0150000333786011","","","","","","","","","","","","","","","","","",""
"3.14","","","","","","","","","","","","","20566","20566","20566","0.3925000250339508","0.3925000250339508","0.3925000250339508","20566","20566","20566","0.41825002133846284","0.41825002133846284","0.41825002133846284","","","","","","","","","","","","","20566","20566","20566","1.0800000250339508","1.0800000250339508","1.0800000250339508","20566","20566","20566","1.056250023841858","1.056250023841858","1.056250023841858"
"3.16","","","","","","","10348","10348","10348","0.5258750200271607","0.5258750200271607","0.5258750200271607","20697","20697","20697","0.43925002217292786","0.43925002217292786","0.43925002217292786","20697","20697","20697","0.44900002479553225","0.44900002479553225","0.44900002479553225","","","","","","","10348","10348","10348","1.0825000166893006","1.0825000166893006","1.0825000166893006","20697","20697","20697","1.0787500202655793","1.0787500202655793","1.0787500202655793","20697","20697","20697","1.033750021457672","1.033750021457672","1.033750021457672"
"3.18","","","","","","","","","","","","","20828","20828","20828","0.3625000178813934","0.3625000178813934","0.3625000178813934","20828","20828","20828","0.39100002348423","0.39100002348423","0.39100002348423","","","","","","","","","","","","","20828","20828","20828","1.100000023841858","1.100000023841858","1.100000023841858","20828","20828","20828","1.043750023841858","1.043750023841858","1.043750023841858"
"3.191616766467066","6942","6942","6942","0.4024167001247406","0.4024167001247406","0.4024167001247406","","","","","","","","","","","","","","","","","","","6942","6942","6942","1.044583410024643","1.044583410024643","1.044583410024643","","","","","","","","","","","","","","","","","",""
"3.2","","","","","","","10479","10479","10479","0.41162501871585844","0.41162501871585844","0.41162501871585844","20959","20959","20959","0.37750002145767214","0.37750002145767214","0.37750002145767214","20959","20959","20959","0.43875002264976504","0.43875002264976504","0.43875002264976504","","","","","","","10479","10479","10479","1.0918750166893005","1.0918750166893005","1.0918750166893005","20959","20959","20959","1.0825000166893006","1.0825000166893006","1.0825000166893006","20959","20959","20959","1.0625000238418578","1.0625000238418578","1.0625000238418578"
"3.22","","","","","","","","","","","","","21090","21090","21090","0.3850000202655792","0.3850000202655792","0.3850000202655792","21090","21090","21090","0.4085000276565552","0.4085000276565552","0.4085000276565552","","","","","","","","","","","","","21090","21090","21090","1.100000023841858","1.100000023841858","1.100000023841858","21090","21090","21090","1.025000023841858","1.025000023841858","1.025000023841858"
"3.24","","","","","","","10610","10610","10610","0.484125018119812","0.484125018119812","0.484125018119812","21221","21221","21221","0.4317500203847885","0.4317500203847885","0.4317500203847885","21221","21221","21221","0.4555000185966492","0.4555000185966492","0.4555000185966492","","","","","","","10610","10610","10610","1.0925000190734864","1.0925000190734864","1.0925000190734864","21221","21221","21221","1.0862500190734863","1.0862500190734863","1.0862500190734863","21221","21221","21221","1.0237500190734863","1.0237500190734863","1.0237500190734863"
"3.251497005988024","7073","7073","7073","0.41933336555957795","0.41933336555957795","0.41933336555957795","","","","","","","","","","","","","","","","","","","7073","7073","7073","0.9966667532920838","0.9966667532920838","0.9966667532920838","","","","","","","","","","","","","","","","","",""
"3.26","","","","","","","","","","","","","21352","21352","21352","0.395000022649765","0.395000022649765","0.395000022649765","21352","21352","21352","0.38675002157688143","0.38675002157688143","0.38675002157688143","","","","","","","","","","","","","21352","21352","21352","1.100000023841858","1.100000023841858","1.100000023841858","21352","21352","21352","1.0625000238418578","1.0625000238418578","1.0625000238418578"
"3.2800000000000002","","","","","","","10741","10741","10741","0.4733750134706497","0.4733750134706497","0.4733750134706497","21483","21483","21483","0.45125001966953276","0.45125001966953276","0.45125001966953276","21483","21483","21483","0.42000001966953276","0.42000001966953276","0.42000001966953276","","","","","","","10741","10741","10741","1.0893750309944152","1.0893750309944152","1.0893750309944152","21483","21483","21483","1.0900000214576722","1.0900000214576722","1.0900000214576722","21483","21483","21483","1.065000021457672","1.065000021457672","1.065000021457672"
"3.3","","","","","","","","","","","","","21614","21614","21614","0.46850002110004424","0.46850002110004424","0.46850002110004424","21614","21614","21614","0.5327500224113464","0.5327500224113464","0.5327500224113464","","","","","","","","","","","","","21614","21614","21614","1.0900000214576722","1.0900000214576722","1.0900000214576722","21614","21614","21614","1.0412500202655792","1.0412500202655792","1.0412500202655792"
"3.3113772455089823","7204","7204","7204","0.4390833616256714","0.4390833616256714","0.4390833616256714","","","","","","","","","","","","","","","","","","","7204","7204","7204","1.0362500548362732","1.0362500548362732","1.0362500548362732","","","","","","","","","","","","","","","","","",""
"3.32","","","","","","","10872","10872","10872","0.4471250206232071","0.4471250206232071","0.4471250206232071","21745","21745","21745","0.39750002324581146","0.39750002324581146","0.39750002324581146","21745","21745","21745","0.3740000188350677","0.3740000188350677","0.3740000188350677","","","","","","","10872","10872","10872","1.0743750095367433","1.0743750095367433","1.0743750095367433","21745","21745","21745","1.100000023841858","1.100000023841858","1.100000023841858","21745","21745","21745","1.075000023841858","1.075000023841858","1.075000023841858"
"3.34","","","","","","","","","","","","","21876","21876","21876","0.3825000196695328","0.3825000196695328","0.3825000196695328","21876","21876","21876","0.39450002312660215","0.39450002312660215","0.39450002312660215","","","","","","","","","","","","","21876","21876","21876","1.0937500238418578","1.0937500238418578","1.0937500238418578","21876","21876","21876","1.037500023841858","1.037500023841858","1.037500023841858"
"3.36","","","","","","","11003","11003","11003","0.4212500214576721","0.4212500214576721","0.4212500214576721","22007","22007","22007","0.44175001978874207","0.44175001978874207","0.44175001978874207","22007","22007","22007","0.44250001907348635","0.44250001907348635","0.44250001907348635","","","","","","","11003","11003","11003","1.0887500166893005","1.0887500166893005","1.0887500166893005","22007","22007","22007","1.083750021457672","1.083750021457672","1.083750021457672","22007","22007","22007","1.083750021457672","1.083750021457672","1.083750021457672"
"3.37125748502994","7335","7335","7335","0.41500003039836886","0.41500003039836886","0.41500003039836886","","","","","","","","","","","","","","","","","","","7335","7335","7335","1.0062500774860381","1.0062500774860381","1.0062500774860381","","","","","","","","","","","","","","","","","",""
"3.38","","","","","","","","","","","","","22138","22138","22138","0.4685000151395798","0.4685000151395798","0.4685000151395798","22138","22138","22138","0.4972500175237656","0.4972500175237656","0.4972500175237656","","","","","","","","","","","","","22138","22138","22138","1.0800000190734864","1.0800000190734864","1.0800000190734864","22138","22138","22138","1.0550000190734863","1.0550000190734863","1.0550000190734863"
"3.4","","","","","","","11134","11134","11134","0.4697500169277191","0.4697500169277191","0.4697500169277191","22269","22269","22269","0.3825000196695328","0.3825000196695328","0.3825000196695328","22269","22269","22269","0.3870000183582306","0.3870000183582306","0.3870000183582306","","","","","","","11134","11134","11134","1.0743750214576722","1.0743750214576722","1.0743750214576722","22269","22269","22269","1.0937500238418578","1.0937500238418578","1.0937500238418578","22269","22269","22269","1.043750023841858","1.043750023841858","1.043750023841858"
"3.42","","","","","","","","","","","","","22400","22400","22400","0.44900001883506774","0.44900001883506774","0.44900001883506774","22400","22400","22400","0.45550001561641695","0.45550001561641695","0.45550001561641695","","","","","","","","","","","","","22400","22400","22400","1.0900000214576722","1.0900000214576722","1.0900000214576722","22400","22400","22400","1.056250023841858","1.056250023841858","1.056250023841858"
"3.431137724550898","7466","7466","7466","0.40316668450832366","0.40316668450832366","0.40316668450832366","","","","","","","","","","","","","","","","","","","7466","7466","7466","0.9608334064483642","0.9608334064483642","0.9608334064483642","","","","","","","","","","","","","","","","","",""
"3.44","","","","","","","11265","11265","11265","0.4386250227689743","0.4386250227689743","0.4386250227689743","22531","22531","22531","0.39750002324581146","0.39750002324581146","0.39750002324581146","22531","22531","22531","0.39925002455711367","0.39925002455711367","0.39925002455711367","","","","","","","11265","11265","11265","1.084375023841858","1.084375023841858","1.084375023841858","22531","22531","22531","1.0937500238418578","1.0937500238418578","1.0937500238418578","22531","22531","22531","1.075000023841858","1.075000023841858","1.075000023841858"
"3.46","","","","","","","","","","","","","22662","22662","22662","0.3750000178813934","0.3750000178813934","0.3750000178813934","22662","22662","22662","0.49575001895427706","0.49575001895427706","0.49575001895427706","","","","","","","","","","","","","22662","22662","22662","1.0975000262260437","1.0975000262260437","1.0975000262260437","22662","22662","22662","1.0312500238418578","1.0312500238418578","1.0312500238418578"
"3.48","","","","","","","11396","11396","11396","0.44875002205371856","0.44875002205371856","0.44875002205371856","22793","22793","22793","0.3970000118017197","0.3970000118017197","0.3970000118017197","22793","22793","22793","0.4585000216960907","0.4585000216960907","0.4585000216960907","","","","","","","11396","11396","11396","1.0800000429153442","1.0800000429153442","1.0800000429153442","22793","22793","22793","1.083750021457672","1.083750021457672","1.083750021457672","22793","22793","22793","1.0100000262260438","1.0100000262260438","1.0100000262260438"
"3.4910179640718564","7597","7597","7597","0.40750001966953275","0.40750001966953275","0.40750001966953275","","","","","","","","","","","","","","","","","","","7597","7597","7597","1.010000067949295","1.010000067949295","1.010000067949295","","","","","","","","","","","","","","","","","",""
"3.5","","","","","","","","","","","","","22924","22924","22924","0.37500002086162565","0.37500002086162565","0.37500002086162565","22924","22924","22924","0.3920000225305557","0.3920000225305557","0.3920000225305557","","","","","","","","","","","","","22924","22924","22924","1.0850000262260437","1.0850000262260437","1.0850000262260437","22924","22924","22924","1.0187500238418579","1.0187500238418579","1.0187500238418579"
"3.52","","","","","","","11527","11527","11527","0.4162500113248825","0.4162500113248825","0.4162500113248825","23055","23055","23055","0.3900000214576721","0.3900000214576721","0.3900000214576721","23055","23055","23055","0.4015000194311142","0.4015000194311142","0.4015000194311142","","","","","","","11527","11527","11527","1.0862500309944152","1.0862500309944152","1.0862500309944152","23055","23055","23055","1.100000023841858","1.100000023841858","1.100000023841858","23055","23055","23055","1.0812500238418579","1.0812500238418579","1.0812500238418579"
"3.54","","","","","","","","","","","","","23186","23186","23186","0.3575000137090683","0.3575000137090683","0.3575000137090683","23186","23186","23186","0.44875001907348633","0.44875001907348633","0.44875001907348633","","","","","","","","","","","","","23186","23186","23186","1.100000023841858","1.100000023841858","1.100000023841858","23186","23186","23186","1.043750023841858","1.043750023841858","1.043750023841858"
"3.5508982035928143","7728","7728","7728","0.4162500262260437","0.4162500262260437","0.4162500262260437","","","","","","","","","","","","","","","","","","","7728","7728","7728","1.052083420753479","1.052083420753479","1.052083420753479","","","","","","","","","","","","","","","","","",""
"3.56","","","","","","","11658","11658","11658","0.44875001907348633","0.44875001907348633","0.44875001907348633","23317","23317","23317","0.382500022649765","0.382500022649765","0.382500022649765","23317","23317","23317","0.3835000216960907","0.3835000216960907","0.3835000216960907","","","","","","","11658","11658","11658","1.083750021457672","1.083750021457672","1.083750021457672","23317","23317","23317","1.100000023841858","1.100000023841858","1.100000023841858","23317","23317","23317","1.0937500238418578","1.0937500238418578","1.0937500238418578"
"3.58","","","","","","","","","","","","","23448","23448","23448","0.3925000220537186","0.3925000220537186","0.3925000220537186","23448","23448","23448","0.4242500215768814","0.4242500215768814","0.4242500215768814","","","","","","","","","","","","","23448","23448","23448","1.0950000166893006","1.0950000166893006","1.0950000166893006","23448","23448","23448","1.068750023841858","1.068750023841858","1.068750023841858"
"3.6","","","","","","","11789","11789","11789","0.4031250238418579","0.4031250238418579","0.4031250238418579","23579","23579","23579","0.40250002443790434","0.40250002443790434","0.40250002443790434","23579","23579","23579","0.40250002443790434","0.40250002443790434","0.40250002443790434","","","","","","","11789","11789","11789","1.086875033378601","1.086875033378601","1.086875033378601","23579","23579","23579","1.0912500262260436","1.0912500262260436","1.0912500262260436","23579","23579","23579","1.0625000238418578","1.0625000238418578","1.0625000238418578"
"3.6107784431137726","7859","7859","7859","0.39575001001358034","0.39575001001358034","0.39575001001358034","","","","","","","","","","","","","","","","","","","7859","7859","7859","1.0183334290981292","1.0183334290981292","1.0183334290981292","","","","","","","","","","","","","","","","","",""
"3.62","","","","","","","","","","","","","23710","23710","23710","0.44400001764297486","0.44400001764297486","0.44400001764297486","23710","23710","23710","0.4482500195503235","0.4482500195503235","0.4482500195503235","","","","","","","","","","","","","23710","23710","23710","1.0862500190734863","1.0862500190734863","1.0862500190734863","23710","23710","23710","1.052500021457672","1.052500021457672","1.052500021457672"
"3.64","","","","","","","11920","11920","11920","0.42725001871585844","0.42725001871585844","0.42725001871585844","23841","23841","23841","0.3825000196695328","0.3825000196695328","0.3825000196695328","23841","23841","23841","0.3907500237226486","0.3907500237226486","0.3907500237226486","","","","","","","11920","11920","11920","1.090625023841858","1.090625023841858","1.090625023841858","23841","23841","23841","1.0937500238418578","1.0937500238418578","1.0937500238418578","23841","23841","23841","1.0625000238418578","1.0625000238418578","1.0625000238418578"
"3.66","","","","","","","","","","","","","23972","23972","23972","0.395000022649765","0.395000022649765","0.395000022649765","23972","23972","23972","0.46025002002716064","0.46025002002716064","0.46025002002716064","","","","","","","","","","","","","23972","23972","23972","1.0900000214576722","1.0900000214576722","1.0900000214576722","23972","23972","23972","1.0200000166893006","1.0200000166893006","1.0200000166893006"
"3.6706586826347305","7990","7990","7990","0.4259166896343231","0.4259166896343231","0.4259166896343231","","","","","","","","","","","","","","","","","","","7990","7990","7990","1.0391667306423187","1.0391667306423187","1.0391667306423187","","","","","","","","","","","","","","","","","",""
"3.68","","","","","","","12051","12051","12051","0.44912501871585847","0.44912501871585847","0.44912501871585847","24103","24103","24103","0.4515000194311142","0.4515000194311142","0.4515000194311142","24103","24103","24103","0.4562500208616257","0.4562500208616257","0.4562500208616257","","","","","","","12051","12051","12051","1.0887500166893005","1.0887500166893005","1.0887500166893005","24103","24103","24103","1.0900000214576722","1.0900000214576722","1.0900000214576722","24103","24103","24103","1.0712500214576721","1.0712500214576721","1.0712500214576721"
"3.7","","","","","","","","","","","","","24234","24234","24234","0.4562500149011612","0.4562500149011612","0.4562500149011612","24234","24234","24234","0.6280000150203705","0.6280000150203705","0.6280000150203705","","","","","","","","","","","","","24234","24234","24234","1.087500023841858","1.087500023841858","1.087500023841858","24234","24234","24234","1.0400000214576721","1.0400000214576721","1.0400000214576721"
"3.7199999999999998","","","","","","","12182","12182","12182","0.5098750233650208","0.5098750233650208","0.5098750233650208","24365","24365","24365","0.395000022649765","0.395000022649765","0.395000022649765","24365","24365","24365","0.40475002229213713","0.40475002229213713","0.40475002229213713","","","","","","","12182","12182","12182","1.0818750262260437","1.0818750262260437","1.0818750262260437","24365","24365","24365","1.0862500190734863","1.0862500190734863","1.0862500190734863","24365","24365","24365","1.0937500238418578","1.0937500238418578","1.0937500238418578"
"3.730538922155689","8121","8121","8121","0.4646666944026947","0.4646666944026947","0.4646666944026947","","","","","","","","","","","","","","","","","","","8121","8121","8121","1.0250000715255738","1.0250000715255738","1.0250000715255738","","","","","","","","","","","","","","","","","",""
"3.74","","","","","","","","","","","","","24496","24496","24496","0.37750001847743986","0.37750001847743986","0.37750001847743986","24496","24496","24496","0.5000000208616256","0.5000000208616256","0.5000000208616256","","","","","","","","","","","","","24496","24496","24496","1.0975000262260437","1.0975000262260437","1.0975000262260437","24496","24496","24496","1.0225000262260437","1.0225000262260437","1.0225000262260437"
"3.76","","","","","","","12313","12313","12313","0.44487502574920657","0.44487502574920657","0.44487502574920657","24627","24627","24627","0.3925000220537186","0.3925000220537186","0.3925000220537186","24627","24627","24627","0.4315000265836716","0.4315000265836716","0.4315000265836716","","","","","","","12313","12313","12313","1.0818750262260437","1.0818750262260437","1.0818750262260437","24627","24627","24627","1.100000023841858","1.100000023841858","1.100000023841858","24627","24627","24627","1.0500000238418579","1.0500000238418579","1.0500000238418579"
"3.7800000000000002","","","","","","","","","","","","","24758","24758","24758","0.3847500175237656","0.3847500175237656","0.3847500175237656","24758","24758","24758","0.39550002217292785","0.39550002217292785","0.39550002217292785","","","","","","","","","","","","","24758","24758","24758","1.087500023841858","1.087500023841858","1.087500023841858","24758","24758","24758","1.0412500262260438","1.0412500262260438","1.0412500262260438"
"3.7904191616766467","8252","8252","8252","0.4157500445842743","0.4157500445842743","0.4157500445842743","","","","","","","","","","","","","","","","","","","8252","8252","8252","1.0450000822544099","1.0450000822544099","1.0450000822544099","","","","","","","","","","","","","","","","","",""
"3.8","","","","","","","12444","12444","12444","0.5132500171661377","0.5132500171661377","0.5132500171661377","24889","24889","24889","0.4142500162124634","0.4142500162124634","0.4142500162124634","24889","24889","24889","0.4285000145435333","0.4285000145435333","0.4285000145435333","","","","","","","12444","12444","12444","1.084375023841858","1.084375023841858","1.084375023841858","24889","24889","24889","1.0950000166893006","1.0950000166893006","1.0950000166893006","24889","24889","24889","1.057500022649765","1.057500022649765","1.057500022649765"
"3.82","","","","","","","","","","","","","25020","25020","25020","0.38750002086162566","0.38750002086162566","0.38750002086162566","25020","25020","25020","0.44450001418590546","0.44450001418590546","0.44450001418590546","","","","","","","","","","","","","25020","25020","25020","1.0975000262260437","1.0975000262260437","1.0975000262260437","25020","25020","25020","1.043750023841858","1.043750023841858","1.043750023841858"
"3.84","","","","","","","12575","12575","12575","0.43175001442432404","0.43175001442432404","0.43175001442432404","25151","25151","25151","0.38725002110004425","0.38725002110004425","0.38725002110004425","25151","25151","25151","0.4000000238418579","0.4000000238418579","0.4000000238418579","","","","","","","12575","12575","12575","1.080625021457672","1.080625021457672","1.080625021457672","25151","25151","25151","1.100000023841858","1.100000023841858","1.100000023841858","25151","25151","25151","1.037500023841858","1.037500023841858","1.037500023841858"
"3.8502994011976046","8383","8383","8383","0.46091669201850893","0.46091669201850893","0.46091669201850893","","","","","","","","","","","","","","","","","","","8383","8383","8383","1.040000069141388","1.040000069141388","1.040000069141388","","","","","","","","","","","","","","","","","",""
"3.86","","","","","","","","","","","","","25282","25282","25282","0.38750002086162566","0.38750002086162566","0.38750002086162566","25282","25282","25282","0.41050001978874207","0.41050001978874207","0.41050001978874207","","","","","","","","","","","","","25282","25282","25282","1.0937500238418578","1.0937500238418578","1.0937500238418578","25282","25282","25282","1.0812500238418579","1.0812500238418579","1.0812500238418579"
"3.88","","","","","","","12706","12706","12706","0.47087501883506777","0.47087501883506777","0.47087501883506777","25413","25413","25413","0.38750002086162566","0.38750002086162566","0.38750002086162566","25413","25413","25413","0.38400002121925353","0.38400002121925353","0.38400002121925353","","","","","","","12706","12706","12706","1.090625023841858","1.090625023841858","1.090625023841858","25413","25413","25413","1.100000023841858","1.100000023841858","1.100000023841858","25413","25413","25413","1.0500000238418579","1.0500000238418579","1.0500000238418579"
"3.9","","","","","","","","","","","","","25544","25544","25544","0.37000001668930055","0.37000001668930055","0.37000001668930055","25544","25544","25544","0.40875002443790437","0.40875002443790437","0.40875002443790437","","","","","","","","","","","","","25544","25544","25544","1.100000023841858","1.100000023841858","1.100000023841858","25544","25544","25544","1.0500000238418579","1.0500000238418579","1.0500000238418579"
"3.910179640718563","8514","8514","8514","0.36275002360343933","0.36275002360343933","0.36275002360343933","","","","","","","","","","","","","","","","","","","8514","8514","8514","1.0437500953674317","1.0437500953674317","1.0437500953674317","","","","","","","","","","","","","","","","","",""
"3.92","","","","","","","12837","12837","12837","0.46487501859664915","0.46487501859664915","0.46487501859664915","25675","25675","25675","0.39750002324581146","0.39750002324581146","0.39750002324581146","25675","25675","25675","0.4635000228881836","0.4635000228881836","0.4635000228881836","","","","","","","12837","12837","12837","1.0987500309944154","1.0987500309944154","1.0987500309944154","25675","25675","25675","1.100000023841858","1.100000023841858","1.100000023841858","25675","25675","25675","1.068750023841858","1.068750023841858","1.068750023841858"
"3.94","","","","","","","","","","","","","25806","25806","25806","0.38750002086162566","0.38750002086162566","0.38750002086162566","25806","25806","25806","0.41900002062320707","0.41900002062320707","0.41900002062320707","","","","","","","","","","","","","25806","25806","25806","1.087500023841858","1.087500023841858","1.087500023841858","25806","25806","25806","1.0850000262260437","1.0850000262260437","1.0850000262260437"
"3.96","","","","","","","12968","12968","12968","0.4127500236034393","0.4127500236034393","0.4127500236034393","25937","25937","25937","0.3925000250339508","0.3925000250339508","0.3925000250339508","25937","25937","25937","0.4277500182390213","0.4277500182390213","0.4277500182390213","","","","","","","12968","12968","12968","1.0943750262260437","1.0943750262260437","1.0943750262260437","25937","25937","25937","1.100000023841858","1.100000023841858","1.100000023841858","25937","25937","25937","1.056250023841858","1.056250023841858","1.056250023841858"
"3.970059880239521","8645","8645","8645","0.41375002562999724","0.41375002562999724","0.41375002562999724","","","","","","","","","","","","","","","","","","","8645","8645","8645","1.0170833945274353","1.0170833945274353","1.0170833945274353","","","","","","","","","","","","","","","","","",""
"3.98","","","","","","","","","","","","","26068","26068","26068","0.374750018119812","0.374750018119812","0.374750018119812","26068","26068","26068","0.4755000174045563","0.4755000174045563","0.4755000174045563","","","","","","","","","","","","","26068","26068","26068","1.0937500238418578","1.0937500238418578","1.0937500238418578","26068","26068","26068","1.0000000238418578","1.0000000238418578","1.0000000238418578"
"3.9940119760479043","8698","8698","8698","0.6181250363588333","0.6181250363588333","0.6181250363588333","","","","","","","","","","","","","","","","","","","8698","8698","8698","1.0395833551883698","1.0395833551883698","1.0395833551883698","","","","","","","","","","","","","","","","","",""
"4","","","","","","","13099","13099","13099","0.5045000165700912","0.5045000165700912","0.5045000165700912","26199","26199","26199","0.4162500128149986","0.4162500128149986","0.4162500128149986","26199","26199","26199","0.5440000206232071","0.5440000206232071","0.5440000206232071","","","","","","","13099","13099","13099","1.0706250190734863","1.0706250190734863","1.0706250190734863","26199","26199","26199","1.0725000143051147","1.0725000143051147","1.0725000143051147","26199","26199","26199","0.9900000214576721","0.9900000214576721","0.9900000214576721"
